did,fair_aggregate,fair_F,fair_A,fair_I,fair_R,status,upload_date,NumberOfInstances,NumberOfFeatures,MajorityClassPercentage,upload_date_ordinal
44962,0.3629414522641687,0.3629414522641687,0.3629414522641687,0.3629414522641687,0.3629414522641687,fallback,,517.0,13.0,,
44976,0.4668856498946865,0.4668856498946865,0.4668856498946865,0.4668856498946865,0.4668856498946865,fallback,,48933.0,22.0,,
43256,0.4216744645950383,0.4216744645950383,0.4216744645950383,0.4216744645950383,0.4216744645950383,fallback,,2824.0,34.0,,
47041,0.41321472201006265,0.41321472201006265,0.41321472201006265,0.41321472201006265,0.41321472201006265,fallback,,6500.0,13.0,,
45073,0.4321763801825405,0.4321763801825405,0.4321763801825405,0.4321763801825405,0.4321763801825405,fallback,,7608.0,24.0,,
46961,0.4853690531111025,0.4853690531111025,0.4853690531111025,0.4853690531111025,0.4853690531111025,fallback,,21263.0,82.0,,
45922,0.42720276769102145,0.42720276769102145,0.42720276769102145,0.42720276769102145,0.42720276769102145,fallback,,73503.0,3.0,,
46954,0.35881308566720077,0.35881308566720077,0.35881308566720077,0.35881308566720077,0.35881308566720077,fallback,,907.0,7.0,,
45079,0.4939729501285856,0.4939729501285856,0.4939729501285856,0.4939729501285856,0.4939729501285856,fallback,,111762.0,33.0,,
46957,0.37309258003054047,0.37309258003054047,0.37309258003054047,0.37309258003054047,0.37309258003054047,fallback,,1066.0,11.0,,
44144,0.4423919335322657,0.4423919335322657,0.4423919335322657,0.4423919335322657,0.4423919335322657,fallback,,21613.0,16.0,,
46949,0.44539739726410094,0.44539739726410094,0.44539739726410094,0.44539739726410094,0.44539739726410094,fallback,,45730.0,10.0,,
44967,0.39002814094361365,0.39002814094361365,0.39002814094361365,0.39002814094361365,0.39002814094361365,fallback,,649.0,31.0,,
44142,0.4174746196419694,0.4174746196419694,0.4174746196419694,0.4174746196419694,0.4174746196419694,fallback,,17379.0,7.0,,
45570,0.5817571436937893,0.5817571436937893,0.5817571436937893,0.5817571436937893,0.5817571436937893,fallback,,11000000.0,29.0,,
46017,0.5456872518293241,0.5456872518293241,0.5456872518293241,0.5456872518293241,0.5456872518293241,fallback,,4643048.0,14.0,,
44091,0.3926315175849991,0.3926315175849991,0.3926315175849991,0.3926315175849991,0.3926315175849991,fallback,,2554.0,12.0,,
46917,0.36743152502743287,0.36743152502743287,0.36743152502743287,0.36743152502743287,0.36743152502743287,fallback,,1030.0,9.0,,
44958,0.3781548828370076,0.3781548828370076,0.3781548828370076,0.3781548828370076,0.3781548828370076,fallback,,2043.0,8.0,,
45056,0.37713792146039443,0.37713792146039443,0.37713792146039443,0.37713792146039443,0.37713792146039443,fallback,,1473.0,10.0,,
46375,0.45944003339954076,0.45944003339954076,0.45944003339954076,0.45944003339954076,0.45944003339954076,fallback,,30000.0,24.0,,
44965,0.43538360313237173,0.43538360313237173,0.43538360313237173,0.43538360313237173,0.43538360313237173,fallback,,1059.0,117.0,,
42633,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,fallback,,1000.0,21.0,,
46376,0.4277720660774376,0.4277720660774376,0.4277720660774376,0.4277720660774376,0.4277720660774376,fallback,,16714.0,11.0,,
44968,0.3412809964559733,0.3412809964559733,0.3412809964559733,0.3412809964559733,0.3412809964559733,fallback,,557.0,5.0,,
46964,0.41320554918233116,0.41320554918233116,0.41320554918233116,0.41320554918233116,0.41320554918233116,fallback,,6497.0,13.0,,
46921,0.36160491056512645,0.36160491056512645,0.36160491056512645,0.36160491056512645,0.36160491056512645,fallback,,768.0,9.0,,
45028,0.42697995686702134,0.42697995686702134,0.42697995686702134,0.42697995686702134,0.42697995686702134,fallback,,20634.0,9.0,,
42438,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,fallback,,891.0,8.0,,
44973,0.42177457120126655,0.42177457120126655,0.42177457120126655,0.42177457120126655,0.42177457120126655,fallback,,10000.0,13.0,,
44977,0.426985734441709,0.426985734441709,0.426985734441709,0.426985734441709,0.426985734441709,fallback,,20640.0,9.0,,
46934,0.426985734441709,0.426985734441709,0.426985734441709,0.426985734441709,0.426985734441709,fallback,,20640.0,9.0,,
44125,0.42334497910610747,0.42334497910610747,0.42334497910610747,0.42334497910610747,0.42334497910610747,fallback,,13376.0,11.0,,
44127,0.3800312859732616,0.3800312859732616,0.3800312859732616,0.3800312859732616,0.3800312859732616,fallback,,3172.0,6.0,,
44969,0.42893449067661044,0.42893449067661044,0.42893449067661044,0.42893449067661044,0.42893449067661044,fallback,,11934.0,15.0,,
44971,0.405568375882714,0.405568375882714,0.405568375882714,0.405568375882714,0.405568375882714,fallback,,4898.0,12.0,,
44975,0.4957667867151194,0.4957667867151194,0.4957667867151194,0.4957667867151194,0.4957667867151194,fallback,,72000.0,49.0,,
42088,0.5224642139023107,0.5224642139023107,0.5224642139023107,0.5224642139023107,0.5224642139023107,fallback,,1586614.0,13.0,,
47147,0.22421816974119138,0.22421816974119138,0.22421816974119138,0.22421816974119138,0.22421816974119138,fallback,,3.0,2.0,,
41526,0.47118102292425124,0.47118102292425124,0.47118102292425124,0.47118102292425124,0.47118102292425124,fallback,,15547.0,61.0,,
42163,0.5481481600778225,0.5481481600778225,0.5481481600778225,0.5481481600778225,0.5481481600778225,fallback,,565163.0,75.0,,
43063,0.36160491056512645,0.36160491056512645,0.36160491056512645,0.36160491056512645,0.36160491056512645,fallback,,768.0,9.0,,
45047,0.49436182291863856,0.49436182291863856,0.49436182291863856,0.49436182291863856,0.49436182291863856,fallback,,1000000.0,6.0,,
44978,0.4313689003602425,0.4313689003602425,0.4313689003602425,0.4313689003602425,0.4313689003602425,fallback,,8192.0,22.0,,
44974,0.4698359167526693,0.4698359167526693,0.4698359167526693,0.4698359167526693,0.4698359167526693,fallback,,68784.0,19.0,,
46463,0.46017217109044256,0.46017217109044256,0.46017217109044256,0.46017217109044256,0.46017217109044256,fallback,,26637.0,27.0,,
42659,0.438516558901972,0.438516558901972,0.438516558901972,0.438516558901972,0.438516558901972,fallback,,60197.0,6.0,,
43327,0.32806687027336306,0.32806687027336306,0.32806687027336306,0.32806687027336306,0.32806687027336306,fallback,,500.0,3.0,,
44137,0.4531254283593149,0.4531254283593149,0.4531254283593149,0.4531254283593149,0.4531254283593149,fallback,,13750.0,34.0,,
44124,0.4210782313655328,0.4210782313655328,0.4210782313655328,0.4210782313655328,0.4210782313655328,fallback,,5188.0,21.0,,
44128,0.49711142238133815,0.49711142238133815,0.49711142238133815,0.49711142238133815,0.49711142238133815,fallback,,72998.0,51.0,,
47026,0.334005578785394,0.334005578785394,0.334005578785394,0.334005578785394,0.334005578785394,fallback,,1750.0,1.0,,
44135,0.5201270994093165,0.5201270994093165,0.5201270994093165,0.5201270994093165,0.5201270994093165,fallback,,7797.0,614.0,,
47154,0.3716241350430381,0.3716241350430381,0.3716241350430381,0.3716241350430381,0.3716241350430381,fallback,,990.0,11.0,,
44186,0.4438078736684285,0.4438078736684285,0.4438078736684285,0.4438078736684285,0.4438078736684285,fallback,,5128.0,50.0,,
46998,0.37489809427721227,0.37489809427721227,0.37489809427721227,0.37489809427721227,0.37489809427721227,fallback,,178.0,46.0,,
46380,0.2431956246058592,0.2431956246058592,0.2431956246058592,0.2431956246058592,0.2431956246058592,fallback,,6.0,3.0,,
41548,0.47726254189520984,0.47726254189520984,0.47726254189520984,0.47726254189520984,0.47726254189520984,fallback,,2407.0,300.0,,
45707,0.39178278463141497,0.39178278463141497,0.39178278463141497,0.39178278463141497,0.39178278463141497,fallback,,540.0,38.0,,
45704,0.5414589332682583,0.5414589332682583,0.5414589332682583,0.5414589332682583,0.5414589332682583,fallback,,5100000.0,11.0,,
47049,0.34699588025120426,0.34699588025120426,0.34699588025120426,0.34699588025120426,0.34699588025120426,fallback,,500.0,7.0,,
42732,0.5199063751795564,0.5199063751795564,0.5199063751795564,0.5199063751795564,0.5199063751795564,fallback,,2215023.0,9.0,,
46455,0.46514821958164837,0.46514821958164837,0.46514821958164837,0.46514821958164837,0.46514821958164837,fallback,,28480.0,31.0,,
42860,0.40956584387882855,0.40956584387882855,0.40956584387882855,0.40956584387882855,0.40956584387882855,fallback,,2310.0,25.0,,
41545,0.4129170069037043,0.4129170069037043,0.4129170069037043,0.4129170069037043,0.4129170069037043,fallback,,593.0,78.0,,
45746,0.41524299517709423,0.41524299517709423,0.41524299517709423,0.41524299517709423,0.41524299517709423,fallback,,2126.0,33.0,,
45703,0.5525316942810721,0.5525316942810721,0.5525316942810721,0.5525316942810721,0.5525316942810721,fallback,,5100000.0,17.0,,
46614,0.3423323147158268,0.3423323147158268,0.3423323147158268,0.3423323147158268,0.3423323147158268,fallback,,336.0,8.0,,
40702,0.37309258003054047,0.37309258003054047,0.37309258003054047,0.37309258003054047,0.37309258003054047,fallback,,1066.0,11.0,,
42345,0.4728832628130015,0.4728832628130015,0.4728832628130015,0.4728832628130015,0.4728832628130015,fallback,,70340.0,21.0,,
45402,0.3832665350597401,0.3832665350597401,0.3832665350597401,0.3832665350597401,0.3832665350597401,fallback,,3107.0,7.0,,
42746,0.5755115745023104,0.5755115745023104,0.5755115745023104,0.5755115745023104,0.5755115745023104,fallback,,4898431.0,42.0,,
1007,0.3297599974844014,0.3297599974844014,0.3297599974844014,0.3297599974844014,0.3297599974844014,fallback,,107.0,12.0,,
46918,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,fallback,,1000.0,21.0,,
46914,0.36967897344042644,0.36967897344042644,0.36967897344042644,0.36967897344042644,0.36967897344042644,fallback,,804.0,12.0,,
46129,0.2668361465994275,0.2668361465994275,0.2668361465994275,0.2668361465994275,0.2668361465994275,fallback,,22.0,3.0,,
45039,0.40584232291338057,0.40584232291338057,0.40584232291338057,0.40584232291338057,0.40584232291338057,fallback,,4966.0,12.0,,
42848,0.34911302514820425,0.34911302514820425,0.34911302514820425,0.34911302514820425,0.34911302514820425,fallback,,214.0,15.0,,
43886,0.2615915281562683,0.2615915281562683,0.2615915281562683,0.2615915281562683,0.2615915281562683,fallback,,12.0,4.0,,
46467,0.4080884735593077,0.4080884735593077,0.4080884735593077,0.4080884735593077,0.4080884735593077,fallback,,9217.0,8.0,,
44160,0.4078821194053876,0.4078821194053876,0.4078821194053876,0.4078821194053876,0.4078821194053876,fallback,,4970.0,13.0,,
42166,0.37845058463782405,0.37845058463782405,0.37845058463782405,0.37845058463782405,0.37845058463782405,fallback,,1794.0,9.0,,
41546,0.4528734490016835,0.4528734490016835,0.4528734490016835,0.4528734490016835,0.4528734490016835,fallback,,2000.0,140.0,,
42844,0.3580448126458818,0.3580448126458818,0.3580448126458818,0.3580448126458818,0.3580448126458818,fallback,,336.0,15.0,,
45960,0.4333203818401741,0.4333203818401741,0.4333203818401741,0.4333203818401741,0.4333203818401741,fallback,,28389.0,9.0,,
44061,0.4933287306735936,0.4933287306735936,0.4933287306735936,0.4933287306735936,0.4933287306735936,fallback,,4209.0,360.0,,
44980,0.4086231610124503,0.4086231610124503,0.4086231610124503,0.4086231610124503,0.4086231610124503,fallback,,8192.0,9.0,,
44056,0.3957334304227655,0.3957334304227655,0.3957334304227655,0.3957334304227655,0.3957334304227655,fallback,,8641.0,5.0,,
46200,0.45710927395331247,0.45710927395331247,0.45710927395331247,0.45710927395331247,0.45710927395331247,fallback,,65532.0,12.0,,
44145,0.4066524481680294,0.4066524481680294,0.4066524481680294,0.4066524481680294,0.4066524481680294,fallback,,10081.0,7.0,,
44147,0.43024805080915335,0.43024805080915335,0.43024805080915335,0.43024805080915335,0.43024805080915335,fallback,,13932.0,14.0,,
42841,0.4136021419049937,0.4136021419049937,0.4136021419049937,0.4136021419049937,0.4136021419049937,fallback,,8192.0,11.0,,
44148,0.48470295206862507,0.48470295206862507,0.48470295206862507,0.48470295206862507,0.48470295206862507,fallback,,21263.0,80.0,,
46552,0.4126598064895443,0.4126598064895443,0.4126598064895443,0.4126598064895443,0.4126598064895443,fallback,,2029.0,31.0,,
44987,0.3599825379461274,0.3599825379461274,0.3599825379461274,0.3599825379461274,0.3599825379461274,fallback,,1156.0,6.0,,
45727,0.4661928040465256,0.4661928040465256,0.4661928040465256,0.4661928040465256,0.4661928040465256,fallback,,20000.0,42.0,,
40981,0.3723147076908179,0.3723147076908179,0.3723147076908179,0.3723147076908179,0.3723147076908179,fallback,,690.0,15.0,,
40994,0.37614797889835333,0.37614797889835333,0.37614797889835333,0.37614797889835333,0.37614797889835333,fallback,,540.0,21.0,,
46503,0.41186755349456355,0.41186755349456355,0.41186755349456355,0.41186755349456355,0.41186755349456355,fallback,,1000.0,51.0,,
41547,0.468622237686347,0.468622237686347,0.468622237686347,0.468622237686347,0.468622237686347,fallback,,2000.0,250.0,,
44064,0.4893386834456446,0.4893386834456446,0.4893386834456446,0.4893386834456446,0.4893386834456446,fallback,,39644.0,60.0,,
44069,0.47847611337412643,0.47847611337412643,0.47847611337412643,0.47847611337412643,0.47847611337412643,fallback,,241600.0,10.0,,
41464,0.449139697592193,0.449139697592193,0.449139697592193,0.449139697592193,0.449139697592193,fallback,,645.0,279.0,,
42766,0.5376800260615296,0.5376800260615296,0.5376800260615296,0.5376800260615296,0.5376800260615296,fallback,,100.0,27649.0,,
41472,0.5216801324927071,0.5216801324927071,0.5216801324927071,0.5216801324927071,0.5216801324927071,fallback,,3782.0,1101.0,,
45669,0.5929234710022887,0.5929234710022887,0.5929234710022887,0.5929234710022887,0.5929234710022887,fallback,,5100000.0,78.0,,
40966,0.42616502899872666,0.42616502899872666,0.42616502899872666,0.42616502899872666,0.42616502899872666,fallback,,1080.0,82.0,,
23397,0.4889586282848228,0.4889586282848228,0.4889586282848228,0.4889586282848228,0.4889586282848228,fallback,,761940.0,6.0,,
46956,0.4001894645166755,0.4001894645166755,0.4001894645166755,0.4001894645166755,0.4001894645166755,fallback,,2584.0,16.0,,
23420,0.31403733218171337,0.31403733218171337,0.31403733218171337,0.31403733218171337,0.31403733218171337,fallback,,181.0,4.0,,
40971,0.391867473343694,0.391867473343694,0.391867473343694,0.391867473343694,0.391867473343694,fallback,,1000.0,24.0,,
46999,0.3972242307000733,0.3972242307000733,0.3972242307000733,0.3972242307000733,0.3972242307000733,fallback,,858.0,33.0,,
46865,0.39854219042993816,0.39854219042993816,0.39854219042993816,0.39854219042993816,0.39854219042993816,fallback,,1259.0,26.0,,
47003,0.4866609228321915,0.4866609228321915,0.4866609228321915,0.4866609228321915,0.4866609228321915,fallback,,18316.0,96.0,,
46899,0.39290348804964204,0.39290348804964204,0.39290348804964204,0.39290348804964204,0.39290348804964204,fallback,,859.0,28.0,,
45068,0.4569381493485613,0.4569381493485613,0.4569381493485613,0.4569381493485613,0.4569381493485613,fallback,,48842.0,15.0,,
43069,0.5359194626560695,0.5359194626560695,0.5359194626560695,0.5359194626560695,0.5359194626560695,fallback,,363206.0,66.0,,
46959,0.4081325087971542,0.4081325087971542,0.4081325087971542,0.4081325087971542,0.4081325087971542,fallback,,1941.0,27.0,,
45046,0.5401141528965677,0.5401141528965677,0.5401141528965677,0.5401141528965677,0.5401141528965677,fallback,,188318.0,125.0,,
45045,0.5450205813974388,0.5450205813974388,0.5450205813974388,0.5450205813974388,0.5450205813974388,fallback,,5465575.0,12.0,,
44055,0.3917588713779246,0.3917588713779246,0.3917588713779246,0.3917588713779246,0.3917588713779246,fallback,,4052.0,8.0,,
45072,0.4889567883067312,0.4889567883067312,0.4889567883067312,0.4889567883067312,0.4889567883067312,fallback,,539383.0,8.0,,
46958,0.4397102958967937,0.4397102958967937,0.4397102958967937,0.4397102958967937,0.4397102958967937,fallback,,3190.0,61.0,,
46317,0.4703889920292738,0.4703889920292738,0.4703889920292738,0.4703889920292738,0.4703889920292738,fallback,,21860.0,46.0,,
45032,0.45069760639688616,0.45069760639688616,0.45069760639688616,0.45069760639688616,0.45069760639688616,fallback,,8885.0,43.0,,
43923,0.4177381732579182,0.4177381732579182,0.4177381732579182,0.4177381732579182,0.4177381732579182,fallback,,12960.0,9.0,,
41962,0.31530550327667256,0.31530550327667256,0.31530550327667256,0.31530550327667256,0.31530550327667256,fallback,,150.0,5.0,,
43925,0.39308185176784055,0.39308185176784055,0.39308185176784055,0.39308185176784055,0.39308185176784055,fallback,,4331.0,8.0,,
43938,0.4177381732579182,0.4177381732579182,0.4177381732579182,0.4177381732579182,0.4177381732579182,fallback,,12960.0,9.0,,
46801,0.5213927767208704,0.5213927767208704,0.5213927767208704,0.5213927767208704,0.5213927767208704,fallback,,1664500.0,12.0,,
46922,0.49508159156949577,0.49508159156949577,0.49508159156949577,0.49508159156949577,0.49508159156949577,fallback,,71518.0,48.0,,
42857,0.44158987985447856,0.44158987985447856,0.44158987985447856,0.44158987985447856,0.44158987985447856,fallback,,10992.0,26.0,,
42864,0.3862705683076886,0.3862705683076886,0.3862705683076886,0.3862705683076886,0.3862705683076886,fallback,,846.0,22.0,,
44357,0.3855886011611545,0.3855886011611545,0.3855886011611545,0.3855886011611545,0.3855886011611545,fallback,,2000.0,11.0,,
46912,0.5345801102496742,0.5345801102496742,0.5345801102496742,0.5345801102496742,0.5345801102496742,fallback,,3751.0,1777.0,,
46915,0.41907445316719044,0.41907445316719044,0.41907445316719044,0.41907445316719044,0.41907445316719044,fallback,,5000.0,20.0,,
44220,0.3339656441824435,0.3339656441824435,0.3339656441824435,0.3339656441824435,0.3339656441824435,fallback,,1000.0,2.0,,
46819,0.4203342755766258,0.4203342755766258,0.4203342755766258,0.4203342755766258,0.4203342755766258,fallback,,10298.0,12.0,,
43920,0.4667091395183525,0.4667091395183525,0.4667091395183525,0.4667091395183525,0.4667091395183525,fallback,,10108.0,71.0,,
46166,0.324589180795914,0.324589180795914,0.324589180795914,0.324589180795914,0.324589180795914,fallback,,137.0,8.0,,
46826,0.37875329951714026,0.37875329951714026,0.37875329951714026,0.37875329951714026,0.37875329951714026,fallback,,1043.0,14.0,,
41556,0.35361644257504404,0.35361644257504404,0.35361644257504404,0.35361644257504404,0.35361644257504404,fallback,,323.0,13.0,,
43905,0.4079144525589644,0.4079144525589644,0.4079144525589644,0.4079144525589644,0.4079144525589644,fallback,,1470.0,33.0,,
43720,0.3838224399400172,0.3838224399400172,0.3838224399400172,0.3838224399400172,0.3838224399400172,fallback,,1232.0,15.0,,
46833,0.39381817043974165,0.39381817043974165,0.39381817043974165,0.39381817043974165,0.39381817043974165,fallback,,7847.0,5.0,,
45061,0.3622783096264919,0.3622783096264919,0.3622783096264919,0.3622783096264919,0.3622783096264919,fallback,,500.0,13.0,,
46839,0.36594182443298573,0.36594182443298573,0.36594182443298573,0.36594182443298573,0.36594182443298573,fallback,,666.0,12.0,,
42734,0.4651411310784304,0.4651411310784304,0.4651411310784304,0.4651411310784304,0.4651411310784304,fallback,,50789.0,20.0,,
43071,0.44177109809808357,0.44177109809808357,0.44177109809808357,0.44177109809808357,0.44177109809808357,fallback,,1090.0,145.0,,
46792,0.5603401412203373,0.5603401412203373,0.5603401412203373,0.5603401412203373,0.5603401412203373,fallback,,63634.0,581.0,,
46942,0.43344234355316846,0.43344234355316846,0.43344234355316846,0.43344234355316846,0.43344234355316846,fallback,,13776.0,16.0,,
47105,0.2711220508550536,0.2711220508550536,0.2711220508550536,0.2711220508550536,0.2711220508550536,fallback,,20.0,4.0,,
46941,0.361026920491927,0.361026920491927,0.361026920491927,0.361026920491927,0.361026920491927,fallback,,1014.0,7.0,,
46797,0.5383136229945912,0.5383136229945912,0.5383136229945912,0.5383136229945912,0.5383136229945912,fallback,,1000000.0,34.0,,
41554,0.364049867803518,0.364049867803518,0.364049867803518,0.364049867803518,0.364049867803518,fallback,,359.0,18.0,,
43896,0.40947537961203256,0.40947537961203256,0.40947537961203256,0.40947537961203256,0.40947537961203256,fallback,,1470.0,35.0,,
40985,0.42388773199966506,0.42388773199966506,0.42388773199966506,0.42388773199966506,0.42388773199966506,fallback,,45781.0,4.0,,
46802,0.5256052575789288,0.5256052575789288,0.5256052575789288,0.5256052575789288,0.5256052575789288,fallback,,1138289.0,19.0,,
46804,0.4994619964316174,0.4994619964316174,0.4994619964316174,0.4994619964316174,0.4994619964316174,fallback,,1292579.0,6.0,,
1565,0.35363710617683175,0.35363710617683175,0.35363710617683175,0.35363710617683175,0.35363710617683175,fallback,,294.0,14.0,,
45092,0.4942198914912875,0.4942198914912875,0.4942198914912875,0.4942198914912875,0.4942198914912875,fallback,,72.0,7130.0,,
41552,0.3473033679408924,0.3473033679408924,0.3473033679408924,0.3473033679408924,0.3473033679408924,fallback,,154.0,18.0,,
43904,0.4321181676168247,0.4321181676168247,0.4321181676168247,0.4321181676168247,0.4321181676168247,fallback,,20800.0,11.0,,
46813,0.4451670903177036,0.4451670903177036,0.4451670903177036,0.4451670903177036,0.4451670903177036,fallback,,84123.0,6.0,,
42738,0.44250006159718325,0.44250006159718325,0.44250006159718325,0.44250006159718325,0.44250006159718325,fallback,,73558.0,6.0,,
43072,0.6440882710356266,0.6440882710356266,0.6440882710356266,0.6440882710356266,0.6440882710356266,fallback,,50000.0,14892.0,,
41555,0.3965183433609709,0.3965183433609709,0.3965183433609709,0.3965183433609709,0.3965183433609709,fallback,,1137.0,26.0,,
41553,0.3642077161381773,0.3642077161381773,0.3642077161381773,0.3642077161381773,0.3642077161381773,fallback,,768.0,10.0,,
44162,0.4402379377055945,0.4402379377055945,0.4402379377055945,0.4402379377055945,0.4402379377055945,fallback,,16644.0,18.0,,
41557,0.37730224839301435,0.37730224839301435,0.37730224839301435,0.37730224839301435,0.37730224839301435,fallback,,1066.0,13.0,,
46541,0.4617799845217965,0.4617799845217965,0.4617799845217965,0.4617799845217965,0.4617799845217965,fallback,,27522.0,28.0,,
46542,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,0.38837649879647457,fallback,,1000.0,21.0,,
42372,0.33852422178900293,0.33852422178900293,0.33852422178900293,0.33852422178900293,0.33852422178900293,fallback,,392.0,6.0,,
42396,0.5299183350700035,0.5299183350700035,0.5299183350700035,0.5299183350700035,0.5299183350700035,fallback,,108000.0,129.0,,
45080,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
47113,0.46772150958135966,0.46772150958135966,0.46772150958135966,0.46772150958135966,0.46772150958135966,fallback,,33863.0,30.0,,
41558,0.3244479418329651,0.3244479418329651,0.3244479418329651,0.3244479418329651,0.3244479418329651,fallback,,103.0,10.0,,
46887,0.5452440670372968,0.5452440670372968,0.5452440670372968,0.5452440670372968,0.5452440670372968,fallback,,4155294.0,15.0,,
42444,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,fallback,,891.0,8.0,,
41550,0.44720934342770513,0.44720934342770513,0.44720934342770513,0.44720934342770513,0.44720934342770513,fallback,,337.0,417.0,,
45070,0.48221170398800034,0.48221170398800034,0.48221170398800034,0.48221170398800034,0.48221170398800034,fallback,,67212.0,31.0,,
46905,0.4387744858329648,0.4387744858329648,0.4387744858329648,0.4387744858329648,0.4387744858329648,fallback,,32769.0,10.0,,
41559,0.3806265495376476,0.3806265495376476,0.3806265495376476,0.3806265495376476,0.3806265495376476,fallback,,404.0,31.0,,
42418,0.21850108378624566,0.21850108378624566,0.21850108378624566,0.21850108378624566,0.21850108378624566,fallback,,2.0,2.0,,
46137,0.58555269483794,0.58555269483794,0.58555269483794,0.58555269483794,0.58555269483794,fallback,,822.0,34674.0,,
46888,0.5526729109452077,0.5526729109452077,0.5526729109452077,0.5526729109452077,0.5526729109452077,fallback,,1552210.0,42.0,,
1526,0.3865971515174995,0.3865971515174995,0.3865971515174995,0.3865971515174995,0.3865971515174995,fallback,,5456.0,5.0,,
42742,0.542263171609554,0.542263171609554,0.542263171609554,0.542263171609554,0.542263171609554,fallback,,595212.0,58.0,,
42750,0.5119035709836465,0.5119035709836465,0.5119035709836465,0.5119035709836465,0.5119035709836465,fallback,,199523.0,42.0,,
46932,0.4385004774396261,0.4385004774396261,0.4385004774396261,0.4385004774396261,0.4385004774396261,fallback,,10459.0,24.0,,
46848,0.3638559270482862,0.3638559270482862,0.3638559270482862,0.3638559270482862,0.3638559270482862,fallback,,383.0,17.0,,
46851,0.40331355112237155,0.40331355112237155,0.40331355112237155,0.40331355112237155,0.40331355112237155,fallback,,1385.0,29.0,,
40683,0.3187498372553023,0.3187498372553023,0.3187498372553023,0.3187498372553023,0.3187498372553023,fallback,,88.0,9.0,,
41467,0.48969229255048147,0.48969229255048147,0.48969229255048147,0.48969229255048147,0.48969229255048147,fallback,,662.0,1212.0,,
42343,0.5601372662672067,0.5601372662672067,0.5601372662672067,0.5601372662672067,0.5601372662672067,fallback,,82318.0,478.0,,
46856,0.5318762807936434,0.5318762807936434,0.5318762807936434,0.5318762807936434,0.5318762807936434,fallback,,114321.0,133.0,,
41466,0.5046287514016504,0.5046287514016504,0.5046287514016504,0.5046287514016504,0.5046287514016504,fallback,,1702.0,1054.0,,
42441,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,0.361676291859792,fallback,,891.0,8.0,,
46196,0.45710927395331247,0.45710927395331247,0.45710927395331247,0.45710927395331247,0.45710927395331247,fallback,,65532.0,12.0,,
41549,0.3430198243778475,0.3430198243778475,0.3430198243778475,0.3430198243778475,0.3430198243778475,fallback,,49.0,36.0,,
46863,0.41828043255813124,0.41828043255813124,0.41828043255813124,0.41828043255813124,0.41828043255813124,fallback,,2126.0,37.0,,
46551,0.4126598064895443,0.4126598064895443,0.4126598064895443,0.4126598064895443,0.4126598064895443,fallback,,2029.0,31.0,,
41551,0.44463950007320746,0.44463950007320746,0.44463950007320746,0.44463950007320746,0.44463950007320746,fallback,,296.0,417.0,,
45085,0.5337587719884217,0.5337587719884217,0.5337587719884217,0.5337587719884217,0.5337587719884217,fallback,,97.0,24482.0,,
43955,0.494806261698711,0.494806261698711,0.494806261698711,0.494806261698711,0.494806261698711,fallback,,1022616.0,6.0,,
739,0.3090064388893348,0.3090064388893348,0.3090064388893348,0.3090064388893348,0.3090064388893348,fallback,,62.0,8.0,,
735,0.41781181026746755,0.41781181026746755,0.41781181026746755,0.41781181026746755,0.41781181026746755,fallback,,8192.0,13.0,,
43299,0.3623559897989764,0.3623559897989764,0.3623559897989764,0.3623559897989764,0.3623559897989764,fallback,,4176.0,2.0,,
42060,0.31990612715104455,0.31990612715104455,0.31990612715104455,0.31990612715104455,0.31990612715104455,fallback,,153.0,6.0,,
47005,0.4975336682345158,0.4975336682345158,0.4975336682345158,0.4975336682345158,0.4975336682345158,fallback,,100000.0,41.0,,
42059,0.31990612715104455,0.31990612715104455,0.31990612715104455,0.31990612715104455,0.31990612715104455,fallback,,153.0,6.0,,
45736,0.41104880498828544,0.41104880498828544,0.41104880498828544,0.41104880498828544,0.41104880498828544,fallback,,360.0,105.0,,
43297,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,fallback,,348.0,2.0,,
40975,0.3716123284508844,0.3716123284508844,0.3716123284508844,0.3716123284508844,0.3716123284508844,fallback,,1728.0,7.0,,
46377,0.37397029268553594,0.37397029268553594,0.37397029268553594,0.37397029268553594,0.37397029268553594,fallback,,690.0,16.0,,
43296,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,fallback,,348.0,2.0,,
43295,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,fallback,,348.0,2.0,,
43294,0.41651125619225954,0.41651125619225954,0.41651125619225954,0.41651125619225954,0.41651125619225954,fallback,,500.0,101.0,,
43298,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,0.31302587754343497,fallback,,348.0,2.0,,
